
--- Menjalankan Artificial Bee Colony Optimization ---
ABC Iteration 1/200 | Best Fitness: 21057 
ABC Iteration 149/200 | Best Fitness: 15043 
ABC Iteration 150/200 | Best Fitness: 15043 
ABC Iteration 151/200 | Best Fitness: 15043 
ABC Iteration 152/200 | Best Fitness: 15043 
ABC Iteration 153/200 | Best Fitness: 15043 
ABC Iteration 154/200 | Best Fitness: 14943 
ABC Iteration 155/200 | Best Fitness: 14943 
ABC Iteration 156/200 | Best Fitness: 14943 
ABC Iteration 157/200 | Best Fitness: 14943 
ABC Iteration 158/200 | Best Fitness: 14943 
ABC Iteration 159/200 | Best Fitness: 14943 
ABC Iteration 160/200 | Best Fitness: 14943 
ABC Iteration 161/200 | Best Fitness: 14943 
ABC Iteration 162/200 | Best Fitness: 14943 
ABC Iteration 163/200 | Best Fitness: 14935 
ABC Iteration 164/200 | Best Fitness: 14935 
ABC Iteration 165/200 | Best Fitness: 14935 
ABC Iteration 166/200 | Best Fitness: 14935 
ABC Iteration 167/200 | Best Fitness: 14935 
ABC Iteration 168/200 | Best Fitness: 14935 
ABC Iteration 169/200 | Best Fitness: 14935 
ABC Iteration 170/200 | Best Fitness: 14935 
ABC Iteration 171/200 | Best Fitness: 14926 
ABC Iteration 172/200 | Best Fitness: 14926 
ABC Iteration 173/200 | Best Fitness: 14926 
ABC Iteration 174/200 | Best Fitness: 14926 
ABC Iteration 175/200 | Best Fitness: 14926 
ABC Iteration 176/200 | Best Fitness: 14926 
ABC Iteration 177/200 | Best Fitness: 14926 
ABC Iteration 178/200 | Best Fitness: 14926 
ABC Iteration 179/200 | Best Fitness: 14926 
ABC Iteration 180/200 | Best Fitness: 14926 
ABC Iteration 181/200 | Best Fitness: 14926 
ABC Iteration 182/200 | Best Fitness: 14926 
ABC Iteration 183/200 | Best Fitness: 14926 
ABC Iteration 184/200 | Best Fitness: 14926 
ABC Iteration 185/200 | Best Fitness: 14926 
ABC Iteration 186/200 | Best Fitness: 14926 
ABC Iteration 187/200 | Best Fitness: 14926 
ABC Iteration 188/200 | Best Fitness: 14926 
ABC Iteration 189/200 | Best Fitness: 14926 
ABC Iteration 190/200 | Best Fitness: 14926 
ABC Iteration 191/200 | Best Fitness: 14926 
ABC Iteration 192/200 | Best Fitness: 14826 
ABC Iteration 193/200 | Best Fitness: 14826 
ABC Iteration 194/200 | Best Fitness: 14826 
ABC Iteration 195/200 | Best Fitness: 14826 
ABC Iteration 196/200 | Best Fitness: 14826 
ABC Iteration 197/200 | Best Fitness: 14826 
ABC Iteration 198/200 | Best Fitness: 14826 
ABC Iteration 199/200 | Best Fitness: 14826 
ABC Iteration 200/200 | Best Fitness: 14826 

--- Hasil ABC ---
Skor Fitness Terbaik: 14826
Jumlah Pelanggaran Hard Constraint: 146
Jadwal terbaik dari ABC disimpan sebagai 'jadwal_abc.csv'
